slope, srtm, tpi, twi, coarse, stream, hdist
0.14,0.45,0.69,0.16,0.74,0.75,0.4988922
0.16,0.45,0.67,0.15,0.73,0.73,0.4988929
0.13,0.45,0.67,0.15,0.71,0.72,0.4988941
0.14,0.47,0.69,0.15,0.73,0.74,0.4988941
0.15,0.47,0.7,0.16,0.72,0.75,0.4988946
0.16,0.46,0.68,0.15,0.71,0.75,0.4988953
0.16,0.45,0.68,0.16,0.71,0.72,0.4988955
0.16,0.45,0.68,0.16,0.73,0.73,0.4988961
0.15,0.46,0.7,0.16,0.71,0.73,0.4988964
0.12,0.46,0.7,0.16,0.72,0.75,0.4988967
0.14,0.47,0.7,0.16,0.73,0.74,0.4988971
0.13,0.45,0.68,0.16,0.71,0.72,0.4988974
0.15,0.46,0.68,0.15,0.72,0.74,0.4988975
0.12,0.45,0.7,0.17,0.72,0.72,0.4988982
0.16,0.45,0.69,0.15,0.72,0.74,0.4988991
0.13,0.48,0.7,0.15,0.72,0.75,0.4988997
0.15,0.46,0.69,0.16,0.72,0.74,0.4989007
0.12,0.45,0.68,0.15,0.71,0.75,0.4989029
0.14,0.47,0.69,0.15,0.71,0.75,0.498903
0.16,0.47,0.69,0.15,0.74,0.75,0.4989038
0.15,0.45,0.67,0.15,0.72,0.73,0.4989039
0.16,0.46,0.69,0.16,0.72,0.74,0.4989039
0.13,0.47,0.69,0.15,0.72,0.74,0.4989055
0.16,0.47,0.7,0.16,0.74,0.75,0.4989067
0.15,0.45,0.68,0.16,0.72,0.73,0.4989071
0.13,0.47,0.7,0.16,0.72,0.74,0.4989085
0.14,0.46,0.68,0.15,0.71,0.74,0.498909
0.13,0.45,0.7,0.16,0.74,0.75,0.4989091
0.16,0.45,0.67,0.15,0.71,0.74,0.4989099
0.15,0.46,0.69,0.15,0.71,0.75,0.4989106
0.12,0.48,0.7,0.15,0.71,0.75,0.4989117
0.13,0.46,0.68,0.15,0.72,0.73,0.4989117
0.14,0.45,0.69,0.15,0.74,0.73,0.4989126
0.12,0.45,0.69,0.16,0.72,0.74,0.4989127
0.15,0.47,0.69,0.15,0.73,0.75,0.4989146
0.13,0.46,0.69,0.16,0.72,0.73,0.4989147
0.14,0.45,0.67,0.15,0.71,0.73,0.4989152
0.15,0.45,0.7,0.15,0.72,0.74,0.498916
0.16,0.45,0.68,0.15,0.71,0.72,0.4989165
0.12,0.47,0.69,0.15,0.71,0.74,0.4989175
